ID,Incident_ID,Crime,Location,Date_Time,Longitude,Latitude,Agency,Accuracy,Address,Date_Time_Unix,Temp,Pressure,Humidity,Wind_Speed,Condition,Description,Rain_3h,Snow_3h,Date_Time_ISO
1991,15-006083,Larceny,Residential,"Feb 22, 2015 2:11 PM",-73.6925,42.7312,Troy Police Department,Address,X 1ST ST,1424631600,276.06765625,1020,77,1,Clear,sky is Clear,0.0,3.875,2015-02-22 19:00:00 +0000 UTC
1992,15-006021,Larceny,Gas Station/Convenience Store,"Feb 21, 2015 9:33 PM",-73.6936,42.715,Troy Police Department,Address,4XX 4TH ST,1424570400,268.21234375,1022,94,3,Clear,sky is Clear,0.0,2.8,2015-02-22 02:00:00 +0000 UTC
1993,15-006000,Larceny,Police Dept./Justice Related,"Feb 21, 2015 5:00 PM",-73.6871,42.7297,Troy Police Department,Address,XX STATE ST,1424556000,266.6923125,1025,90,3,Clear,sky is Clear,0.0,3.7,2015-02-21 22:00:00 +0000 UTC
1994,15-005829,Larceny,Gas Station/Convenience Store,"Feb 20, 2015 9:50 AM",-73.6812,42.726,Troy Police Department,Address,2XX CONGRESS ST,1424440800,257.27234375,1020,76,4,Clear,sky is Clear,0.0,0.1,2015-02-20 14:00:00 +0000 UTC
1995,15-005722,Larceny,Bar/Restaurant/Liquor Store,"Feb 19, 2015 11:00 AM",-73.6911,42.7316,Troy Police Department,Address,2XX BROADWAY,1424361600,263.1866875,1007,81,4,Clear,sky is Clear,0.0,1.125,2015-02-19 16:00:00 +0000 UTC
1996,15-005614,Larceny,Residential,"Feb 18, 2015 3:05 PM",-73.6701,42.735,Troy Police Department,Address,22XX BURDETT AVE,1424289600,269.111,1008,82,1,Clear,sky is Clear,0.0,0.0,2015-02-18 20:00:00 +0000 UTC
1997,15-005487,Agg. Assault,Hospital,"Feb 18, 2015 1:53 AM",-73.6725,42.7335,Troy Police Department,Address,22XX BURDETT AVE,1424239200,253.694,1014,90,1,Clear,sky is Clear,0.0,0.0,2015-02-18 06:00:00 +0000 UTC
1998,15-005512,Theft of Motor Vehicle,Street,"Feb 17, 2015 6:15 PM",-73.6933,42.7152,Troy Police Department,Intersection,4TH ST & TRENTON ST,1424214000,261.083,1013,89,1,Clear,sky is Clear,0.0,0.125,2015-02-17 23:00:00 +0000 UTC
1999,15-005403,Robbery,Street,"Feb 16, 2015 1:00 PM",-73.6899,42.7243,Troy Police Department,Intersection,HILL ST & WASHINGTON ST,1424109600,261.202,1020,74,3,Clear,sky is Clear,0.0,0.0,2015-02-16 18:00:00 +0000 UTC
2000,15-005109,Larceny,Residential,"Feb 14, 2015 7:50 AM",-73.682,42.7379,Troy Police Department,Address,XX ELM PL,1423915200,260.144015625,1013,85,2,Clear,sky is Clear,0.0,0.1,2015-02-14 12:00:00 +0000 UTC
2001,15-005043,Larceny,Residential,"Feb 13, 2015 5:42 PM",-73.6925,42.716,Troy Police Department,Address,4XX 4TH ST,1423864800,262.002984375,1019,74,3,Clear,sky is Clear,0.0,0.1,2015-02-13 22:00:00 +0000 UTC
2002,15-005040,Robbery,Residential,"Feb 13, 2015 5:07 PM",-73.6933,42.7249,Troy Police Department,Address,1XX 2ND ST,1423864800,262.002984375,1019,74,3,Clear,sky is Clear,0.0,0.1,2015-02-13 22:00:00 +0000 UTC
2003,15-005031,Burglary,Residential,"Feb 13, 2015 3:37 PM",-73.6756,42.7236,Troy Police Department,Address,17XX HIGHLAND AVE,1423857600,262.6656875,1019,73,3,Clear,sky is Clear,0.0,0.1,2015-02-13 20:00:00 +0000 UTC
2004,15-005017,Larceny,Street,"Feb 13, 2015 1:20 PM",-73.6888,42.7324,Troy Police Department,Intersection,4TH ST & FULTON ST,1423850400,261.129,1019,75,3,Clear,sky is Clear,0.0,0.1,2015-02-13 18:00:00 +0000 UTC
2005,15-004934,Burglary,Business,"Feb 12, 2015 6:45 PM",-73.6956,42.7245,Troy Police Department,Address,XX RIVER ST,1423782000,267.8166875,1008,86,3,Clear,sky is Clear,0.0,1.3,2015-02-12 23:00:00 +0000 UTC
2006,15-004805,Larceny,Business,"Feb 11, 2015 6:36 PM",-73.6867,42.7274,Troy Police Department,Address,17XX 7TH ST,1423695600,267.05965625,1015,87,1,Clear,sky is Clear,0.0,0.0,2015-02-11 23:00:00 +0000 UTC
2007,15-004774,Burglary,Residential,"Feb 11, 2015 4:07 PM",-73.6812,42.7387,Troy Police Department,Address,2XX 9TH ST,1423688400,267.588,1016,87,1,Clear,sky is Clear,0.0,0.0,2015-02-11 21:00:00 +0000 UTC
2008,15-004690,Larceny,Business,"Feb 11, 2015 3:33 PM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1423684800,269.9496875,1016,84,1,Clear,sky is Clear,0.0,0.0,2015-02-11 20:00:00 +0000 UTC
2009,15-004550,Larceny,Business,"Feb 09, 2015 4:50 PM",-73.6865,42.731,Troy Police Department,Address,18XX 6TH AVE,1423515600,270.362,1018,93,1,Clear,sky is Clear,0.0,9.75,2015-02-09 21:00:00 +0000 UTC
2010,15-004537,Larceny,Business,"Feb 09, 2015 2:42 PM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1423508400,270.6673125,1018,92,1,Clear,sky is Clear,0.0,9.4,2015-02-09 19:00:00 +0000 UTC
2011,15-004526,Larceny,Business,"Feb 09, 2015 1:30 PM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1423504800,270.0175,1018,93,1,Clear,sky is Clear,0.0,9.4,2015-02-09 18:00:00 +0000 UTC
2012,15-004318,Larceny,Business,"Feb 07, 2015 12:31 PM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1423328400,269.20834375,1018,90,1,Clear,sky is Clear,0.0,0.5,2015-02-07 17:00:00 +0000 UTC
2013,15-004315,Burglary,Residential,"Feb 07, 2015 11:15 AM",-73.6797,42.7239,Troy Police Department,Address,X 14TH ST,1423324800,268.59765625,1018,89,1,Clear,sky is Clear,0.0,0.5,2015-02-07 16:00:00 +0000 UTC
2014,15-004312,Larceny,Business,"Feb 07, 2015 10:57 AM",-73.6775,42.7383,Troy Police Department,Address,1XX HOOSICK ST,1423321200,265.0355,1018,92,1,Clear,sky is Clear,0.0,0.5,2015-02-07 15:00:00 +0000 UTC
2015,15-004296,Larceny,Gas Station/Convenience Store,"Feb 07, 2015 6:28 AM",-73.688,42.7285,Troy Police Department,Address,1XX CONGRESS ST,1423306800,260.560671875,1019,93,1,Clear,sky is Clear,0.0,0.0,2015-02-07 11:00:00 +0000 UTC
2016,15-004179,Robbery,Business,"Feb 06, 2015 11:42 AM",-73.6871,42.7316,Troy Police Department,Address,18XX 5TH AVE,1423238400,263.58065625,1020,81,1,Clear,sky is Clear,0.0,0.0,2015-02-06 16:00:00 +0000 UTC
2017,15-004183,Larceny,Business,"Feb 06, 2015 11:40 AM",-73.6894,42.7284,Troy Police Department,Address,1XX 4TH ST,1423238400,263.58065625,1020,81,1,Clear,sky is Clear,0.0,0.0,2015-02-06 16:00:00 +0000 UTC
2018,15-004098,Burglary,Residential,"Feb 05, 2015 10:45 PM",-73.6704,42.7432,Troy Police Department,Address,26XX LAVIN CT,1423191600,260.174015625,1023,78,3,Clear,sky is Clear,0.0,0.0,2015-02-06 03:00:00 +0000 UTC
2019,15-004072,Burglary,Residential,"Feb 05, 2015 2:55 PM",-73.668,42.738,Troy Police Department,Address,2XX HOOSICK ST,1423162800,264.815,1019,75,4,Clear,sky is Clear,0.0,6.2,2015-02-05 19:00:00 +0000 UTC
2020,15-004069,Larceny,Residential,"Feb 05, 2015 2:20 PM",-73.6908,42.7275,Troy Police Department,Address,XX FERRY ST,1423162800,264.815,1019,75,4,Clear,sky is Clear,0.0,6.2,2015-02-05 19:00:00 +0000 UTC
2021,15-003845,Burglary,Residential,"Feb 03, 2015 7:29 PM",-73.6838,42.7437,Troy Police Department,Address,27XX 5TH AVE,1423008000,263.0735,1023,85,1,Clear,sky is Clear,0.0,0.0,2015-02-04 00:00:00 +0000 UTC
2022,15-003709,Theft of Motor Vehicle,Street,"Feb 02, 2015 6:22 PM",-73.6768,42.7355,Troy Police Department,Intersection,14TH ST & EAGLE ST,1422918000,266.62134375,1002,92,3,Clear,sky is Clear,0.0,15.25,2015-02-02 23:00:00 +0000 UTC
2023,15-003639,Theft of Motor Vehicle,Street,"Feb 02, 2015 7:00 AM",-73.694,42.7196,Troy Police Department,Address,3XX 2ND ST,1422878400,266.287,1008,93,2,Clear,sky is Clear,0.0,10.625,2015-02-02 12:00:00 +0000 UTC
2024,15-003577,Larceny,Gas Station/Convenience Store,"Feb 01, 2015 1:56 PM",-73.689,42.7295,Troy Police Department,Address,1XX 4TH ST,1422813600,269.243,1020,86,2,Snow,light snow,0.0,0.125,2015-02-01 18:00:00 +0000 UTC
2025,15-003462,Larceny,Gas Station/Convenience Store,"Jan 31, 2015 9:00 AM",-73.6797,42.7394,Troy Police Department,Address,1XX HOOSICK ST,1422712800,259.935,1020,76,4,Clear,sky is Clear,0.0,0.0,2015-01-31 14:00:00 +0000 UTC
2026,15-003736,Theft of Motor Vehicle,Street,"Jan 31, 2015 12:53 AM",-73.6791,42.7261,Troy Police Department,Address,XX 14TH ST,1422680400,261.54965625,1018,82,5,Clouds,few clouds,0.0,0.05,2015-01-31 05:00:00 +0000 UTC
2027,15-003389,Burglary,Business,"Jan 30, 2015 6:47 PM",-73.6761,42.722,Troy Police Department,Address,5XX CONGRESS ST,1422658800,267.57334375,1014,86,4,Clear,sky is Clear,0.0,6.625,2015-01-30 23:00:00 +0000 UTC
2028,15-003382,Burglary,Residential,"Jan 30, 2015 5:24 PM",-73.6946,42.7159,Troy Police Department,Address,4XX 2ND ST,1422655200,268.51765625,1012,87,4,Clear,sky is Clear,0.0,6.625,2015-01-30 22:00:00 +0000 UTC
2029,15-003356,Agg. Assault,Street,"Jan 30, 2015 2:00 PM",-73.6816,42.7362,Troy Police Department,Intersection,9TH ST & EAGLE ST,1422644400,270.86665625,1010,89,4,Clear,sky is Clear,0.0,6.5,2015-01-30 19:00:00 +0000 UTC
2030,15-003097,Agg. Assault,Residential,"Jan 29, 2015 6:29 PM",-73.6967,42.7152,Troy Police Department,Address,4XX 1ST ST,1422572400,269.726,1018,84,3,Snow,light snow,0.0,0.25,2015-01-29 23:00:00 +0000 UTC
2031,15-003224,Larceny,Business,"Jan 29, 2015 4:25 PM",-73.6775,42.7383,Troy Police Department,Address,1XX HOOSICK ST,1422565200,269.938,1020,83,2,Snow,light snow,0.0,0.25,2015-01-29 21:00:00 +0000 UTC
2032,15-003164,Theft of Motor Vehicle,Gas Station/Convenience Store,"Jan 29, 2015 11:47 AM",-73.675,42.7221,Troy Police Department,Address,X BRUNSWICK RD,1422547200,265.68,1025,79,1,Clear,sky is Clear,0.0,0.0,2015-01-29 16:00:00 +0000 UTC
2033,15-003110,Theft of Motor Vehicle,Street,"Jan 29, 2015 12:30 AM",-73.6791,42.7261,Troy Police Department,Address,XX 14TH ST,1422507600,258.73065625,1026,87,1,Clear,sky is Clear,0.0,0.0,2015-01-29 05:00:00 +0000 UTC
2034,15-003058,Larceny,Residential,"Jan 28, 2015 4:40 PM",-73.6707,42.7372,Troy Police Department,Address,23XX BURDETT AVE,1422478800,266.353,1022,79,2,Snow,light snow,0.0,0.5,2015-01-28 21:00:00 +0000 UTC
2035,15-003030,Burglary,Residential,"Jan 28, 2015 12:19 PM",-73.6797,42.7239,Troy Police Department,Address,X 14TH ST,1422464400,266.8986875,1020,79,3,Clear,sky is Clear,0.0,0.5,2015-01-28 17:00:00 +0000 UTC
2036,15-002955,Larceny,Gas Station/Convenience Store,"Jan 27, 2015 8:28 PM",-73.6921,42.7286,Troy Police Department,Address,XX 2ND ST,1422406800,262.875,1012,85,4,Clear,sky is Clear,0.0,0.325,2015-01-28 01:00:00 +0000 UTC
2037,15-002933,Larceny,Street,"Jan 27, 2015 3:17 PM",-73.6936,42.715,Troy Police Department,Address,4XX 4TH ST,1422388800,264.08565625,1010,85,4,Snow,snow,0.0,3.5,2015-01-27 20:00:00 +0000 UTC
2038,15-002930,Larceny,Residential,"Jan 27, 2015 2:40 PM",-73.6944,42.7242,Troy Police Department,Address,1XX 1ST ST,1422385200,264.1143125,1010,86,4,Snow,snow,0.0,3.5,2015-01-27 19:00:00 +0000 UTC
2039,15-002928,Larceny,Residential,"Jan 27, 2015 2:27 PM",-73.6845,42.7328,Troy Police Department,Address,7XX FEDERAL ST,1422385200,264.1143125,1010,86,4,Snow,snow,0.0,3.5,2015-01-27 19:00:00 +0000 UTC
2040,15-002910,Larceny,Business,"Jan 27, 2015 11:45 AM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1422374400,263.52565625,1010,86,3,Snow,snow,0.0,3.4,2015-01-27 16:00:00 +0000 UTC
2041,15-002905,Burglary,Residential,"Jan 27, 2015 10:35 AM",-73.6911,42.7268,Troy Police Department,Address,1XX 3RD ST,1422370800,263.6625,1010,86,3,Snow,snow,0.0,3.4,2015-01-27 15:00:00 +0000 UTC
2042,15-002693,Larceny,Business,"Jan 26, 2015 1:03 PM",-73.6871,42.7283,Troy Police Department,Address,15XX 6TH AVE,1422295200,265.0345,1018,86,1,Snow,light snow,0.0,0.75,2015-01-26 18:00:00 +0000 UTC
2043,15-002689,Robbery,Business,"Jan 26, 2015 12:20 PM",-73.6871,42.7316,Troy Police Department,Address,18XX 5TH AVE,1422291600,264.6493125,1018,83,1,Clouds,overcast clouds,0.0,0.1,2015-01-26 17:00:00 +0000 UTC
2044,15-002600,Theft of Motor Vehicle,Street,"Jan 25, 2015 8:00 PM",-73.6892,42.7227,Troy Police Department,Address,XX HILL ST,1422234000,265.432,1016,81,2,Clouds,few clouds,0.0,0.0,2015-01-26 01:00:00 +0000 UTC
2045,15-002575,Burglary,Residential,"Jan 25, 2015 5:41 PM",-73.6797,42.7238,Troy Police Department,Address,X 14TH ST,1422223200,269.214,1012,80,3,Clear,sky is Clear,0.0,0.0,2015-01-25 22:00:00 +0000 UTC
2046,15-002564,Larceny,Bar/Restaurant/Liquor Store,"Jan 25, 2015 12:43 PM",-73.6883,42.7356,Troy Police Department,Address,4XX RIVER ST,1422205200,272.39434375,1007,82,3,Clouds,few clouds,0.0,0.0,2015-01-25 17:00:00 +0000 UTC
2047,15-002555,Larceny,Street,"Jan 25, 2015 11:10 AM",-73.6843,42.7425,Troy Police Department,Address,26XX 5TH AVE,1422201600,272.49065625,1006,84,4,Clouds,scattered clouds,0.0,0.0,2015-01-25 16:00:00 +0000 UTC
2048,15-002447,Burglary,Residential,"Jan 24, 2015 9:45 AM",-73.6922,42.7216,Troy Police Department,Address,2XX 3RD ST,1422108000,269.6476875,1004,97,1,Snow,light snow,0.0,1.375,2015-01-24 14:00:00 +0000 UTC
2049,15-002371,Burglary,Residential,"Jan 23, 2015 9:39 PM",-73.6797,42.7238,Troy Police Department,Address,X 14TH ST,1422064800,265.4643125,1016,93,1,Clouds,broken clouds,0.0,0.0,2015-01-24 02:00:00 +0000 UTC
2050,15-002336,Larceny,Hospital,"Jan 23, 2015 3:48 PM",-73.6723,42.7344,Troy Police Department,Address,22XX BURDETT AVE,1422043200,272.12765625,1020,85,1,Clear,sky is Clear,0.0,0.0,2015-01-23 20:00:00 +0000 UTC
2051,15-002321,Robbery,Street,"Jan 23, 2015 1:40 PM",-73.6881,42.7345,Troy Police Department,Intersection,KING ST & RIVER ST,1422036000,270.092,1023,87,1,Clear,sky is Clear,0.0,0.0,2015-01-23 18:00:00 +0000 UTC
2052,15-002308,Larceny,Residential,"Jan 23, 2015 12:00 PM",-73.6925,42.7194,Troy Police Department,Address,3XX 3RD ST,1422032400,270.46165625,1024,87,1,Clear,sky is Clear,0.0,0.0,2015-01-23 17:00:00 +0000 UTC
2053,15-002220,Robbery,Gas Station/Convenience Store,"Jan 22, 2015 7:15 PM",-73.6873,42.7353,Troy Police Department,Address,XX KING ST,1421971200,268.4355,1025,87,2,Clear,sky is Clear,0.0,0.0,2015-01-23 00:00:00 +0000 UTC
2054,15-002795,Burglary,Residential,"Jan 21, 2015 12:42 PM",-73.6788,42.7257,Troy Police Department,Address,14XX 15TH ST,1421859600,267.087,1023,80,1,Clouds,scattered clouds,0.0,0.0,2015-01-21 17:00:00 +0000 UTC
2055,15-002794,Burglary,Residential,"Jan 21, 2015 12:39 PM",-73.6799,42.7232,Troy Police Department,Address,3XX CONGRESS ST,1421859600,267.087,1023,80,1,Clouds,scattered clouds,0.0,0.0,2015-01-21 17:00:00 +0000 UTC
2056,15-002160,Burglary,Residential,"Jan 20, 2015 8:55 PM",-73.6788,42.7257,Troy Police Department,Address,14XX 15TH ST,1421802000,267.16034375,1016,83,2,Clear,sky is Clear,0.0,0.0,2015-01-21 01:00:00 +0000 UTC
2057,15-002046,Burglary,Residential,"Jan 20, 2015 1:37 AM",-73.6855,42.7201,Troy Police Department,Address,2XX HILL ST,1421733600,269.3235,1011,89,3,Clouds,scattered clouds,0.0,0.0,2015-01-20 06:00:00 +0000 UTC
2058,15-001978,Theft of Motor Vehicle,Street,"Jan 19, 2015 1:02 PM",-73.6873,42.7125,Troy Police Department,Address,X STANTON ST,1421690400,273.799,1007,86,4,Rain,light rain,,0.0,2015-01-19 18:00:00 +0000 UTC
2059,15-001940,Burglary,Residential,"Jan 19, 2015 12:24 AM",-73.6811,42.7369,Troy Police Department,Address,1XX 9TH ST,1421643600,273.639,1005,97,2,Rain,light rain,,0.05,2015-01-19 05:00:00 +0000 UTC
2060,15-001808,Robbery,Bar/Restaurant/Liquor Store,"Jan 17, 2015 9:38 PM",-73.6909,42.7261,Troy Police Department,Address,XX DIVISION ST,1421546400,265.8206875,1023,86,4,Clouds,scattered clouds,0.0,0.0,2015-01-18 02:00:00 +0000 UTC
2061,15-001722,Robbery,Street,"Jan 16, 2015 8:31 PM",-73.6888,42.7324,Troy Police Department,Intersection,4TH ST & FULTON ST,1421456400,262.85665625,1019,79,4,Clear,sky is Clear,0.0,0.0,2015-01-17 01:00:00 +0000 UTC
2062,15-001688,Burglary,Residential,"Jan 16, 2015 5:30 PM",-73.6788,42.7367,Troy Police Department,Address,22XX 12TH ST,1421445600,265.744,1015,78,4,Clouds,scattered clouds,0.0,0.0,2015-01-16 22:00:00 +0000 UTC
2063,15-001704,Larceny,Police Dept./Justice Related,"Jan 16, 2015 5:10 PM",-73.6871,42.7297,Troy Police Department,Address,XX STATE ST,1421445600,265.744,1015,78,4,Clouds,scattered clouds,0.0,0.0,2015-01-16 22:00:00 +0000 UTC
2064,15-001563,Robbery,Business,"Jan 15, 2015 10:09 PM",-73.6894,42.7312,Troy Police Department,Address,3XX BROADWAY,1421377200,259.3865,1012,91,1,Clear,sky is Clear,0.0,0.0,2015-01-16 03:00:00 +0000 UTC
2065,15-001601,Larceny,Parking Lot/Garage,"Jan 15, 2015 8:50 PM",-73.6894,42.7284,Troy Police Department,Address,1XX 4TH ST,1421370000,258.696015625,1014,91,1,Clouds,few clouds,0.0,0.0,2015-01-16 01:00:00 +0000 UTC
2066,15-001575,Larceny,Residential,"Jan 15, 2015 4:52 PM",-73.692,42.7192,Troy Police Department,Address,3XX 4TH ST,1421355600,263.304,1016,88,1,Clear,sky is Clear,0.0,0.0,2015-01-15 21:00:00 +0000 UTC
2067,15-001570,Larceny,Gas Station/Convenience Store,"Jan 15, 2015 4:05 PM",-73.6921,42.7286,Troy Police Department,Address,XX 2ND ST,1421355600,263.304,1016,88,1,Clear,sky is Clear,0.0,0.0,2015-01-15 21:00:00 +0000 UTC
2068,15-001544,Agg. Assault,School,"Jan 15, 2015 1:15 PM",-73.6733,42.7264,Troy Police Department,Address,19XX BURDETT AVE,1421344800,264.349,1018,88,1,Clear,sky is Clear,0.0,0.0,2015-01-15 18:00:00 +0000 UTC
2069,15-001538,Burglary,Residential,"Jan 15, 2015 11:23 AM",-73.6862,42.7365,Troy Police Department,Address,XX KING ST,1421337600,263.88,1020,87,1,Clear,sky is Clear,0.0,0.0,2015-01-15 16:00:00 +0000 UTC
2070,15-001520,Larceny,Residential,"Jan 15, 2015 9:25 AM",-73.6715,42.7241,Troy Police Department,Address,18XX HIGHLAND AVE,1421330400,259.215,1022,90,1,Clear,sky is Clear,0.0,0.0,2015-01-15 14:00:00 +0000 UTC
2071,15-001515,Theft of Motor Vehicle,Street,"Jan 15, 2015 9:14 AM",-73.696,42.7129,Troy Police Department,Address,4XX 2ND ST,1421330400,259.215,1022,90,1,Clear,sky is Clear,0.0,0.0,2015-01-15 14:00:00 +0000 UTC
2072,15-001514,Theft of Motor Vehicle,Street,"Jan 15, 2015 8:17 AM",-73.6962,42.7144,Troy Police Department,Address,X VAN BUREN ST,1421326800,256.417,1022,91,1,Clear,sky is Clear,0.0,0.0,2015-01-15 13:00:00 +0000 UTC
2073,15-001470,Agg. Assault,Street,"Jan 14, 2015 9:35 PM",-73.6892,42.7228,Troy Police Department,Address,XX HILL ST,1421287200,256.401671875,1026,93,1,Clouds,few clouds,0.0,0.0,2015-01-15 02:00:00 +0000 UTC
2074,15-001389,Robbery,Street,"Jan 14, 2015 3:35 AM",-73.6748,42.7382,Troy Police Department,Address,23XX 15TH ST,1421222400,251.641328125,1037,88,0,Clear,sky is Clear,0.0,0.0,2015-01-14 08:00:00 +0000 UTC
2075,15-001337,Larceny,Residential,"Jan 13, 2015 11:00 PM",-73.6937,42.7128,Troy Police Department,Address,XX LINCOLN AVE,1421208000,253.258671875,1039,88,1,Clear,sky is Clear,0.0,0.0,2015-01-14 04:00:00 +0000 UTC
2076,15-001329,Larceny,Business,"Jan 13, 2015 5:37 PM",-73.694,42.7297,Troy Police Department,Address,1XX RIVER ST,1421186400,262.0153125,1038,77,1,Clear,sky is Clear,0.0,0.0,2015-01-13 22:00:00 +0000 UTC
2077,15-001212,Theft of Motor Vehicle,Police Dept./Justice Related,"Jan 12, 2015 6:05 PM",-73.6871,42.7297,Troy Police Department,Address,XX STATE ST,1421103600,271.348,1022,99,1,Snow,snow,0.0,6.75,2015-01-12 23:00:00 +0000 UTC
2078,15-001201,Burglary,Business,"Jan 12, 2015 3:30 PM",-73.6737,42.7396,Troy Police Department,Address,X NEW HAMPSHIRE AVE,1421092800,273.033,1021,98,1,Snow,snow,0.0,6.5,2015-01-12 20:00:00 +0000 UTC
2079,15-001173,Larceny,Residential,"Jan 12, 2015 11:25 AM",-73.6908,42.7275,Troy Police Department,Address,XX FERRY ST,1421078400,271.38034375,1024,96,1,Snow,snow,0.0,5.75,2015-01-12 16:00:00 +0000 UTC
2080,15-001084,Larceny,Business,"Jan 11, 2015 3:48 PM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1421006400,267.632,1033,81,2,Clouds,broken clouds,0.0,0.0,2015-01-11 20:00:00 +0000 UTC
2081,15-001083,Larceny,Business,"Jan 11, 2015 3:25 PM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1421006400,267.632,1033,81,2,Clouds,broken clouds,0.0,0.0,2015-01-11 20:00:00 +0000 UTC
2082,15-001061,Theft of Motor Vehicle,Street,"Jan 11, 2015 10:33 AM",-73.6927,42.7158,Troy Police Department,Address,4XX 4TH ST,1420988400,261.074,1035,83,1,Clouds,scattered clouds,0.0,0.0,2015-01-11 15:00:00 +0000 UTC
2083,15-001122,Larceny,Hospital,"Jan 11, 2015 10:18 AM",-73.6761,42.743,Troy Police Department,Address,13XX MASSACHUSETTS AVE,1420988400,261.074,1035,83,1,Clouds,scattered clouds,0.0,0.0,2015-01-11 15:00:00 +0000 UTC
2084,15-001048,Agg. Assault,Bar/Restaurant/Liquor Store,"Jan 11, 2015 4:30 AM",-73.6893,42.7289,Troy Police Department,Address,1XX 4TH ST,1420966800,255.99,1035,87,1,Clouds,few clouds,0.0,0.0,2015-01-11 09:00:00 +0000 UTC
2085,15-000970,Larceny,Business,"Jan 10, 2015 11:05 AM",-73.6832,42.7398,Troy Police Department,Address,24XX 6TH AVE,1420905600,264.568,1029,82,2,Clouds,scattered clouds,0.0,0.0,2015-01-10 16:00:00 +0000 UTC
